30,30,9,2,5,1,n,c
35,25,6,6,1,1,n,n
35,25,6,7,1,1,n,n
34,26,12,13,1,1,n,n
33,27,4,10,1,2,d,n
32,28,14,2,5,1,n,d
33,27,5,5,1,1,n,n
33,27,11,10,1,1,n,n
34,26,2,10,1,2,d,n
33,27,5,6,1,1,n,n
32,28,7,9,1,1,n,n
31,29,6,7,1,1,n,n
30,30,2,11,1,2,d,n
29,31,9,8,1,1,n,n
30,30,6,11,1,1,n,n
29,31,9,4,5,1,n,d
30,30,14,2,5,1,n,d
31,29,5,5,1,1,n,n
31,29,12,2,5,1,n,d
32,28,14,2,5,1,n,d
33,27,3,13,1,2,d,n
32,28,2,3,5,2,n,c
27,33,13,10,1,1,n,n
28,32,7,10,1,1,n,n
27,33,2,10,1,2,d,n
26,34,14,12,1,1,n,n
27,33,7,14,1,1,n,n
26,34,14,4,5,1,n,d
27,33,2,3,5,2,n,c
22,38,13,13,5,1,n,d
23,37,2,13,1,2,d,n
22,38,9,2,5,1,n,d
23,37,10,14,5,1,n,d
24,36,8,4,5,1,n,d
25,35,2,9,1,2,d,n
24,36,5,10,1,1,n,n
23,37,9,10,1,1,n,n
22,38,3,13,1,2,d,n
21,39,14,2,5,1,n,d
22,38,13,4,5,1,n,d
23,37,14,13,1,1,n,n
24,36,12,9,1,1,n,n
25,35,6,13,1,1,n,n
24,36,13,11,1,1,n,n
25,35,14,13,1,1,n,n
26,34,7,3,5,1,n,d
27,33,14,10,1,1,n,n
28,32,2,10,1,2,d,n
27,33,4,3,5,2,n,d
29,31,3,5,1,2,d,n
28,32,5,8,1,1,n,n
27,33,6,11,1,1,n,n
26,34,4,4,5,2,n,d
28,32,9,3,5,1,n,d
29,31,6,14,5,1,n,d
30,30,11,4,5,1,n,d
31,29,4,12,1,2,d,n
30,30,2,3,5,2,n,c
25,35,7,8,1,1,n,n
24,36,5,5,1,1,n,n
24,36,13,6,1,1,n,n
25,35,11,13,1,1,n,n
24,36,8,13,5,1,n,d
25,35,7,3,5,1,n,d
26,34,14,2,5,1,n,d
27,33,10,7,1,1,n,n
28,32,14,8,1,1,n,n
29,31,11,4,5,1,n,d
30,30,2,3,5,2,n,c
25,35,4,13,5,2,n,d
27,33,9,7,1,1,n,n
28,32,8,4,5,1,n,d
29,31,14,5,1,1,n,n
30,30,7,3,5,1,n,d
31,29,3,2,5,2,n,c
36,24,11,14,1,1,n,n
35,25,13,14,1,1,n,n
34,26,11,3,5,1,n,d
35,25,5,14,1,1,n,n
34,26,6,12,1,1,n,n
33,27,12,12,1,1,n,n
33,27,2,2,5,2,n,c
33,27,7,12,1,1,n,n
32,28,12,14,5,1,n,d
33,27,4,7,1,2,d,n
32,28,11,12,1,1,n,n
31,29,8,12,1,1,n,n
30,30,5,9,1,1,n,n
29,31,13,10,1,1,n,n
30,30,13,12,5,1,n,d
31,29,3,5,5,2,n,c
26,34,6,3,5,1,n,d
27,33,5,4,5,1,n,d
28,32,10,8,1,1,n,n
29,31,4,8,1,2,d,n
28,32,7,7,1,1,n,n
28,32,13,10,1,1,n,n
29,31,11,7,1,1,n,n
30,30,3,4,5,2,n,c
25,35,10,6,1,1,n,n
26,34,3,13,1,2,d,n
25,35,9,6,1,1,n,n
26,34,8,6,1,1,n,n
27,33,4,8,1,2,d,n
26,34,11,10,1,1,n,n
27,33,14,10,1,1,n,n
28,32,12,9,1,1,n,n
29,31,5,5,1,1,n,n
29,31,6,3,5,1,n,d
30,30,12,2,5,1,n,d
31,29,7,8,1,1,n,n
30,30,5,9,1,1,n,n
29,31,14,7,1,1,n,n
30,30,12,2,5,1,n,d
31,29,11,8,1,1,n,n
32,28,7,9,1,1,n,n
31,29,9,8,1,1,n,n
32,28,5,5,1,1,n,n
32,28,4,14,5,2,n,d
34,26,12,8,1,1,n,n
35,25,6,3,5,1,n,d
36,24,9,3,5,1,n,d
37,23,8,6,1,1,n,n
38,22,13,6,1,1,n,n
39,21,13,4,5,1,n,d
40,20,14,13,1,1,n,n
41,19,10,10,1,1,n,n
41,19,2,12,1,2,d,n
40,20,8,2,5,1,n,d
41,19,6,9,1,1,n,n
40,20,2,14,1,2,d,n
39,21,4,9,1,2,d,n
38,22,3,8,1,2,d,n
37,23,6,10,1,1,n,n
36,24,5,6,1,1,n,n
35,25,13,14,1,1,n,n
34,26,5,3,5,1,n,d
35,25,6,6,1,1,n,n
35,25,6,14,1,1,n,n
34,26,6,7,1,1,n,n
33,27,13,3,5,1,n,d
34,26,10,7,1,1,n,n
35,25,10,4,5,1,n,d
36,24,9,14,1,1,n,n
35,25,5,2,5,1,n,d
36,24,11,7,1,1,n,n
37,23,9,9,1,1,n,n
37,23,9,7,1,1,n,n
38,22,4,3,5,2,n,d
40,20,3,3,5,2,n,c
40,20,14,10,1,1,n,n
41,19,6,5,1,1,n,n
42,18,3,6,1,2,d,n
41,19,2,10,1,2,d,n
40,20,4,12,1,2,d,n
39,21,3,14,1,2,d,n
38,22,4,13,5,2,n,d
40,20,3,14,1,2,d,n
39,21,14,2,5,1,n,d
40,20,5,11,1,1,n,n
39,21,10,13,1,1,n,n
38,22,2,4,5,2,n,c
33,27,14,12,1,1,n,n
34,26,9,4,5,1,n,d
35,25,11,5,1,1,n,n
36,24,9,10,1,1,n,n
35,25,13,11,1,1,n,n
36,24,8,13,1,1,n,n
35,25,9,12,1,1,n,n
34,26,3,3,5,2,n,c
34,26,12,7,1,1,n,n
35,25,13,8,1,1,n,n
36,24,3,8,1,2,d,n
35,25,12,14,1,1,n,n
34,26,2,12,1,2,d,n
33,27,8,6,1,1,n,n
34,26,4,2,5,2,n,d
36,24,10,2,5,1,n,d
37,23,14,8,1,1,n,n
38,22,12,4,5,1,n,d
39,21,10,11,1,1,n,n
38,22,9,12,1,1,n,n
37,23,5,2,5,1,n,d
38,22,10,10,1,1,n,n
38,22,3,8,1,2,d,n
37,23,10,14,1,1,n,n
36,24,7,3,5,1,n,d
37,23,6,2,5,1,n,d
38,22,3,5,1,2,d,n
37,23,6,3,5,1,n,d
38,22,11,6,5,1,n,d
39,21,6,11,1,1,n,n
38,22,2,8,1,2,d,n
37,23,13,8,1,1,n,n
38,22,5,13,1,1,n,n
37,23,14,14,1,1,n,n
37,23,8,3,5,1,n,d
38,22,10,5,5,1,n,d
39,21,8,7,1,1,n,n
40,20,11,8,1,1,n,n
41,19,9,12,1,1,n,n
40,20,6,11,1,1,n,n
39,21,6,11,1,1,n,n
38,22,10,6,1,1,n,n
39,21,4,5,1,2,d,n
38,22,13,10,1,1,n,n
39,21,5,2,5,1,n,d
40,20,5,11,1,1,n,n
39,21,3,7,1,2,d,n
38,22,6,2,5,1,n,d
39,21,6,4,5,1,n,d
40,20,6,7,1,1,n,n
39,21,10,2,5,1,n,d
40,20,5,10,1,1,n,n
39,21,9,9,1,1,n,n
39,21,5,10,1,1,n,n
38,22,11,10,1,1,n,n
39,21,5,2,5,1,n,d
40,20,5,10,1,1,n,n
39,21,5,14,1,1,n,n
38,22,13,14,1,1,n,n
37,23,2,7,1,2,d,n
36,24,9,13,1,1,n,n
35,25,8,11,1,1,n,n
34,26,5,7,1,1,n,n
33,27,7,2,5,1,n,d
34,26,6,2,5,1,n,d
35,25,2,5,1,2,d,n
34,26,13,6,1,1,n,n
35,25,4,9,1,2,d,n
34,26,3,2,5,2,n,c
39,21,10,7,1,1,n,n
40,20,4,3,5,2,n,d
42,18,2,13,5,2,n,c
37,23,11,4,5,1,n,d
38,22,13,12,1,1,n,n
39,21,9,2,5,1,n,d
40,20,14,11,1,1,n,n
41,19,3,7,1,2,d,n
40,20,3,6,1,2,d,n
39,21,10,9,1,1,n,n
