30,30,10,3,5,1,n,d
31,29,14,9,1,1,n,n
32,28,11,2,5,1,n,d
33,27,4,8,1,2,c,n
31,29,11,8,1,1,n,n
32,28,6,7,5,1,n,d
33,27,4,6,5,2,n,d
35,25,7,8,1,1,n,n
34,26,9,3,5,1,n,d
35,25,11,9,1,1,n,n
36,24,2,4,5,2,n,c
31,29,8,5,5,1,n,d
32,28,10,7,5,1,n,d
33,27,9,11,1,1,n,n
32,28,2,9,1,2,d,n
31,29,4,7,5,2,n,c
26,34,3,3,5,2,n,c
26,34,10,12,1,1,n,n
25,35,7,5,5,1,n,d
26,34,5,6,5,1,n,c
21,39,8,11,1,1,n,n
20,40,4,4,5,2,n,c
20,40,5,4,5,1,n,c
25,35,2,4,5,2,n,c
20,40,8,14,1,1,n,n
19,41,10,9,1,1,n,n
20,40,10,11,2,1,n,d
21,39,3,10,1,2,d,n
20,40,9,7,5,1,n,d
21,39,5,4,5,1,n,d
22,38,14,7,5,1,n,d
23,37,7,2,5,1,n,d
24,36,5,2,5,1,n,d
25,35,5,3,5,1,n,d
26,34,6,11,1,1,n,n
25,35,5,2,5,1,n,d
26,34,3,14,1,2,d,n
25,35,11,14,2,1,n,c
23,37,13,12,1,1,n,n
24,36,14,7,5,1,n,d
25,35,13,4,5,1,n,d
26,34,12,3,5,1,n,d
27,33,9,12,1,1,n,n
26,34,10,10,1,1,n,n
26,34,5,13,1,1,n,n
25,35,2,11,1,2,d,n
24,36,8,10,1,1,n,n
23,37,6,8,1,1,n,n
22,38,11,9,3,1,n,d
23,37,8,12,1,1,n,n
22,38,7,6,5,1,n,d
23,37,12,14,1,1,n,n
22,38,3,6,5,2,n,c
17,43,7,9,1,1,n,n
16,44,11,5,5,1,n,d
17,43,4,7,5,2,n,c
12,48,6,8,1,1,n,n
11,49,6,5,5,1,n,d
12,48,4,8,1,2,d,n
11,49,5,14,1,1,n,n
10,50,9,6,5,1,n,d
11,49,4,3,5,2,n,c
16,44,10,5,5,1,n,d
17,43,2,10,1,2,d,n
16,44,3,10,3,2,n,c
13,47,6,8,1,1,n,n
12,48,3,8,1,2,d,n
11,49,12,3,5,1,n,d
12,48,2,4,5,2,n,c
7,53,6,6,5,1,n,d
8,52,11,4,5,1,n,d
9,51,2,4,5,2,n,c
4,56,2,7,4,2,n,c
