30,30,5,2,5,1,n,c
35,25,7,7,5,1,n,d
36,24,6,3,5,1,n,d
37,23,13,14,1,1,n,n
36,24,13,5,5,1,n,d
37,23,7,11,1,1,n,n
36,24,2,4,5,2,n,c
31,29,6,9,1,1,n,n
30,30,5,9,3,1,n,c
27,33,6,5,5,1,n,d
28,32,9,6,5,1,n,d
29,31,5,2,5,1,n,c
34,26,3,12,1,2,d,n
33,27,10,11,1,1,n,n
32,28,13,13,1,1,n,n
32,28,13,10,1,1,n,n
33,27,13,10,1,1,n,n
34,26,7,3,5,1,n,d
35,25,4,3,5,2,n,c
40,20,2,11,1,2,d,n
39,21,10,7,5,1,n,d
40,20,10,14,1,1,n,n
39,21,7,6,5,1,n,d
40,20,5,12,3,1,n,c
37,23,6,11,1,1,n,n
36,24,5,4,5,1,n,d
37,23,10,4,5,1,n,d
38,22,7,9,2,1,n,c
36,24,3,6,5,2,n,c
31,29,12,11,1,1,n,n
32,28,4,13,1,2,d,n
31,29,9,2,5,1,n,d
32,28,3,13,1,2,d,n
31,29,10,7,5,1,n,d
32,28,3,7,5,2,n,c
27,33,5,9,1,1,n,n
26,34,13,14,1,1,n,n
25,35,3,14,1,2,d,n
24,36,4,8,1,2,d,n
23,37,6,4,5,1,n,d
24,36,6,7,5,1,n,d
25,35,4,9,1,2,d,n
24,36,11,12,1,1,n,n
23,37,12,14,1,1,n,n
22,38,6,8,1,1,n,n
21,39,7,3,5,1,n,d
22,38,13,7,5,1,n,d
23,37,9,5,5,1,n,d
24,36,13,13,3,1,n,d
25,35,7,6,5,1,n,d
26,34,4,6,5,2,n,c
21,39,9,4,5,1,n,d
22,38,8,2,5,1,n,d
23,37,8,3,5,1,n,d
24,36,10,7,5,1,n,d
25,35,9,14,1,1,n,n
24,36,10,6,5,1,n,d
25,35,3,6,5,2,n,c
20,40,9,9,1,1,n,n
20,40,14,3,5,1,n,d
21,39,13,2,5,1,n,d
22,38,7,8,1,1,n,n
21,39,3,2,5,2,n,c
26,34,13,3,5,1,n,d
27,33,7,10,1,1,n,n
26,34,5,11,1,1,n,n
25,35,8,5,5,1,n,d
26,34,14,9,1,1,n,n
27,33,7,9,1,1,n,n
26,34,11,6,5,1,n,d
27,33,7,14,1,1,n,n
26,34,3,10,1,2,d,n
25,35,6,2,5,1,n,d
26,34,8,5,5,1,n,d
27,33,10,8,1,1,n,n
28,32,8,4,5,1,n,d
29,31,2,14,1,2,d,n
28,32,3,12,3,2,n,c
25,35,11,14,1,1,n,n
24,36,7,2,5,1,n,d
25,35,5,13,2,1,n,c
23,37,10,6,5,1,n,d
24,36,9,2,5,1,n,d
25,35,8,13,1,1,n,n
24,36,5,11,1,1,n,n
23,37,7,5,5,1,n,d
24,36,13,3,5,1,n,d
25,35,8,12,1,1,n,n
24,36,11,13,1,1,n,n
23,37,3,12,1,2,d,n
22,38,11,2,5,1,n,d
23,37,11,10,1,1,n,n
24,36,13,14,1,1,n,n
23,37,14,4,5,1,n,d
24,36,10,9,2,1,n,c
26,34,8,7,5,1,n,d
27,33,5,13,2,1,n,c
25,35,3,7,5,2,n,c
20,40,2,5,5,2,n,c
15,45,2,3,5,2,n,c
10,50,9,9,1,1,n,n
10,50,5,12,1,1,n,n
9,51,11,10,1,1,n,n
10,50,14,7,5,1,n,d
11,49,4,11,1,2,d,n
10,50,13,3,5,1,n,d
11,49,9,4,5,1,n,d
12,48,2,13,2,2,n,n
10,50,2,8,1,2,d,n
9,51,5,4,5,1,n,d
10,50,5,5,5,1,n,d
11,49,4,5,5,2,n,c
6,54,2,7,5,2,n,c
1,59,5,6,1,1,n,n
