30,30,4,9,2,2,n,n
28,32,14,13,1,1,n,n
29,31,8,11,1,1,n,n
28,32,9,8,2,1,n,c
30,30,10,14,5,1,n,d
31,29,14,8,2,1,n,d
32,28,9,13,1,1,n,n
31,29,4,3,5,2,n,c
36,24,14,4,5,1,n,d
37,23,8,4,5,1,n,d
38,22,10,4,5,1,n,d
39,21,7,14,1,1,n,n
38,22,11,13,1,1,n,n
37,23,10,9,2,1,n,d
38,22,8,13,1,1,n,n
37,23,5,4,5,1,n,d
38,22,7,14,1,1,n,n
37,23,11,9,2,1,n,d
38,22,3,12,1,2,d,n
37,23,2,2,5,2,n,c
37,23,3,8,2,2,n,n
35,25,7,4,1,1,n,n
36,24,14,7,2,1,n,d
37,23,6,5,2,1,n,c
39,21,5,14,1,1,n,n
38,22,11,4,5,1,n,d
39,21,6,12,1,1,n,n
38,22,5,9,2,1,n,c
36,24,2,7,2,2,n,n
34,26,4,7,2,2,n,n
32,28,5,6,2,1,n,c
30,30,4,3,5,2,n,c
35,25,11,2,5,1,n,d
36,24,9,2,1,1,n,n
37,23,12,7,2,1,n,d
38,22,3,6,2,2,n,n
36,24,10,13,1,1,n,n
35,25,14,4,1,1,n,n
36,24,14,6,2,1,n,d
37,23,3,8,2,2,n,n
35,25,8,6,2,1,n,d
36,24,14,3,5,1,n,d
37,23,12,12,1,1,n,n
37,23,5,13,1,1,n,n
36,24,11,10,1,1,n,n
37,23,10,10,1,1,n,n
37,23,10,13,5,1,n,d
38,22,2,12,1,2,d,n
37,23,11,12,1,1,n,n
36,24,14,6,2,1,n,d
37,23,8,3,5,1,n,d
38,22,7,3,5,1,n,d
39,21,6,2,1,1,n,n
40,20,10,7,2,1,n,d
41,19,3,7,2,2,n,n
39,21,5,10,1,1,n,n
38,22,12,13,1,1,n,n
37,23,5,11,1,1,n,n
36,24,11,9,2,1,n,d
37,23,4,5,2,2,n,n
35,25,10,8,2,1,n,d
36,24,12,11,1,1,n,n
37,23,14,6,2,1,n,d
38,22,14,5,2,1,n,d
39,21,9,6,2,1,n,d
40,20,12,8,2,1,n,d
41,19,7,9,2,1,n,c
39,21,12,5,2,1,n,d
40,20,3,7,2,2,n,n
38,22,8,12,1,1,n,n
37,23,3,12,1,2,d,n
36,24,12,4,1,1,n,n
37,23,4,12,1,2,d,n
36,24,12,13,5,1,n,d
37,23,3,5,2,2,n,n
35,25,2,9,2,2,n,n
33,27,10,13,1,1,n,n
32,28,13,10,1,1,n,n
33,27,14,10,1,1,n,n
34,26,9,2,5,1,n,d
35,25,4,9,2,2,n,n
33,27,2,8,2,2,n,n
31,29,2,14,1,2,d,n
30,30,12,5,2,1,n,d
31,29,7,7,2,1,n,c
31,29,6,3,1,1,n,n
32,28,9,4,1,1,n,n
33,27,9,13,5,1,n,d
34,26,3,4,1,2,d,n
33,27,7,5,2,1,n,c
35,25,6,14,1,1,n,n
34,26,13,5,2,1,n,d
35,25,14,3,1,1,n,n
36,24,5,9,2,1,n,c
34,26,14,5,2,1,n,d
35,25,7,3,5,1,n,d
36,24,3,6,2,2,n,n
34,26,3,4,5,2,n,c
29,31,13,6,2,1,n,d
30,30,11,2,5,1,n,d
31,29,4,10,1,2,d,n
30,30,3,4,5,2,n,c
25,35,2,8,2,2,n,n
23,37,3,6,2,2,n,n
21,39,8,11,1,1,n,n
20,40,3,2,5,2,n,c
25,35,3,13,1,2,d,n
24,36,3,12,1,2,d,n
23,37,8,7,2,1,n,d
24,36,10,14,5,1,n,d
25,35,12,11,1,1,n,n
26,34,4,14,1,2,d,n
25,35,4,10,1,2,d,n
24,36,9,14,5,1,n,d
25,35,13,3,5,1,n,d
26,34,12,3,5,1,n,d
27,33,2,11,1,2,d,n
26,34,11,12,1,1,n,n
25,35,14,5,2,1,n,d
26,34,7,2,1,1,n,n
27,33,13,11,1,1,n,n
28,32,10,5,2,1,n,d
29,31,4,13,1,2,d,n
28,32,5,12,1,1,n,n
27,33,7,8,2,1,n,c
25,35,12,2,5,1,n,d
26,34,3,5,2,2,n,n
24,36,5,8,2,1,n,c
22,38,6,3,5,1,n,d
23,37,6,4,1,1,n,n
24,36,7,8,2,1,n,c
22,38,7,14,5,1,n,d
23,37,13,6,2,1,n,d
24,36,9,9,2,1,n,d
25,35,6,2,1,1,n,n
26,34,5,7,2,1,n,c
24,36,4,2,5,2,n,c
29,31,9,10,1,1,n,n
28,32,12,6,2,1,n,d
29,31,4,6,2,2,n,n
27,33,7,8,2,1,n,c
25,35,4,8,2,2,n,n
23,37,14,4,5,1,n,d
24,36,12,9,2,1,n,d
25,35,3,11,1,2,d,n
24,36,10,11,1,1,n,n
23,37,8,10,1,1,n,n
22,38,3,8,2,2,n,n
20,40,9,7,2,1,n,d
21,39,12,7,2,1,n,d
22,38,2,4,5,2,n,c
17,43,13,5,2,1,n,d
18,42,14,6,2,1,n,d
19,41,8,11,1,1,n,n
18,42,13,4,1,1,n,n
19,41,5,14,1,1,n,n
18,42,2,5,2,2,n,n
16,44,14,5,2,1,n,d
17,43,6,4,5,1,n,d
18,42,10,2,5,1,n,d
19,41,7,14,5,1,n,d
20,40,14,7,2,1,n,d
21,39,10,8,2,1,n,d
22,38,7,5,2,1,n,c
24,36,3,5,2,2,n,n
