30,30,8,14,1,1,n,n
29,31,3,12,1,2,d,n
28,32,11,12,1,1,n,n
27,33,5,9,1,1,n,n
26,34,3,8,1,2,c,n
24,36,13,10,1,1,n,n
25,35,13,14,2,1,n,d
26,34,3,7,5,2,n,c
21,39,8,3,5,1,n,d
22,38,12,6,5,1,n,d
23,37,12,10,1,1,n,n
24,36,4,7,5,2,n,c
19,41,12,8,1,1,n,n
20,40,10,9,1,1,n,n
21,39,6,5,5,1,n,c
26,34,4,4,5,2,n,c
26,34,8,9,2,1,n,c
24,36,10,7,5,1,n,d
25,35,13,8,1,1,n,n
26,34,2,3,5,2,n,c
21,39,2,10,1,2,d,n
20,40,8,2,5,1,n,d
21,39,4,3,5,2,n,c
26,34,14,4,5,1,n,d
27,33,14,13,1,1,n,n
28,32,7,6,5,1,n,d
29,31,10,14,1,1,n,n
28,32,2,6,5,2,n,c
23,37,12,7,5,1,n,d
24,36,2,13,1,2,d,n
23,37,10,2,5,1,n,d
24,36,6,10,1,1,n,n
23,37,6,11,1,1,n,n
22,38,14,6,5,1,n,d
23,37,5,7,5,1,n,c
18,42,12,5,5,1,n,d
19,41,6,9,1,1,n,n
18,42,8,11,1,1,n,n
17,43,11,11,1,1,n,n
17,43,8,14,2,1,n,c
15,45,5,13,1,1,n,n
14,46,10,9,1,1,n,n
15,45,13,3,5,1,n,d
16,44,5,8,1,1,n,n
15,45,5,6,5,1,n,c
10,50,9,12,2,1,n,c
8,52,11,4,5,1,n,d
9,51,10,9,1,1,n,n
10,50,13,5,5,1,n,d
11,49,3,7,5,2,n,c
6,54,4,8,1,2,d,n
5,55,4,14,1,2,d,n
4,56,6,6,4,1,n,c
4,56,14,6,4,1,n,d
5,55,8,7,5,1,n,d
6,54,5,4,5,1,n,c
11,49,2,3,5,2,n,c
6,54,4,4,5,2,n,c
6,54,12,13,1,1,n,n
5,55,7,11,1,1,n,n
4,56,8,2,4,1,n,d
5,55,6,11,3,1,n,c
2,58,8,4,2,1,n,c
4,56,8,9,3,1,n,c
1,59,12,9,1,1,n,n
2,58,7,10,2,1,n,c
